Date,Audience by watch behaviour,Views
2024-03-15,Casual viewers,0
2024-03-16,Casual viewers,0
2024-03-17,Casual viewers,0
2024-03-18,Casual viewers,0
2024-03-19,Casual viewers,0
2024-03-20,Casual viewers,0
2024-03-21,Casual viewers,0
2024-03-22,Casual viewers,0
2024-03-23,Casual viewers,0
2024-03-24,Casual viewers,0
2024-03-25,Casual viewers,0
2024-03-26,Casual viewers,0
2024-03-27,Casual viewers,0
2024-03-28,Casual viewers,0
2024-03-29,Casual viewers,0
2024-03-30,Casual viewers,0
2024-03-31,Casual viewers,0
2024-04-01,Casual viewers,0
2024-04-02,Casual viewers,0
2024-04-03,Casual viewers,0
2024-04-04,Casual viewers,0
2024-04-05,Casual viewers,0
2024-04-06,Casual viewers,0
2024-04-07,Casual viewers,0
2024-04-08,Casual viewers,0
2024-04-09,Casual viewers,0
2024-04-10,Casual viewers,0
2024-04-11,Casual viewers,0
2024-04-12,Casual viewers,0
2024-04-13,Casual viewers,0
2024-04-14,Casual viewers,0
2024-04-15,Casual viewers,0
2024-04-16,Casual viewers,0
2024-04-17,Casual viewers,0
2024-04-18,Casual viewers,0
2024-04-19,Casual viewers,0
2024-04-20,Casual viewers,0
2024-04-21,Casual viewers,0
2024-04-22,Casual viewers,0
2024-04-23,Casual viewers,0
2024-04-24,Casual viewers,0
2024-04-25,Casual viewers,0
2024-04-26,Casual viewers,0
2024-04-27,Casual viewers,0
2024-04-28,Casual viewers,0
2024-04-29,Casual viewers,0
2024-04-30,Casual viewers,0
2024-05-01,Casual viewers,0
2024-05-02,Casual viewers,0
2024-05-03,Casual viewers,0
2024-05-04,Casual viewers,0
2024-05-05,Casual viewers,0
2024-05-06,Casual viewers,0
2024-05-07,Casual viewers,0
2024-05-08,Casual viewers,0
2024-05-09,Casual viewers,0
2024-05-10,Casual viewers,0
2024-05-11,Casual viewers,0
2024-05-12,Casual viewers,0
2024-05-13,Casual viewers,0
2024-05-14,Casual viewers,0
2024-05-15,Casual viewers,0
2024-05-16,Casual viewers,0
2024-05-17,Casual viewers,0
2024-05-18,Casual viewers,0
2024-05-19,Casual viewers,0
2024-05-20,Casual viewers,0
2024-05-21,Casual viewers,0
2024-05-22,Casual viewers,0
2024-05-23,Casual viewers,0
2024-05-24,Casual viewers,0
2024-05-25,Casual viewers,0
2024-05-26,Casual viewers,0
2024-05-27,Casual viewers,0
2024-05-28,Casual viewers,0
2024-05-29,Casual viewers,0
2024-05-30,Casual viewers,0
2024-05-31,Casual viewers,0
2024-06-01,Casual viewers,0
2024-06-02,Casual viewers,0
2024-06-03,Casual viewers,0
2024-06-04,Casual viewers,0
2024-06-05,Casual viewers,0
2024-06-06,Casual viewers,0
2024-06-07,Casual viewers,0
2024-06-08,Casual viewers,0
2024-06-09,Casual viewers,0
2024-06-10,Casual viewers,0
2024-06-11,Casual viewers,0
2024-06-12,Casual viewers,0
2024-06-13,Casual viewers,0
2024-06-14,Casual viewers,0
2024-06-15,Casual viewers,0
2024-06-16,Casual viewers,0
2024-06-17,Casual viewers,0
2024-06-18,Casual viewers,0
2024-06-19,Casual viewers,0
2024-06-20,Casual viewers,0
2024-06-21,Casual viewers,0
2024-06-22,Casual viewers,0
2024-06-23,Casual viewers,0
2024-06-24,Casual viewers,0
2024-06-25,Casual viewers,0
2024-06-26,Casual viewers,0
2024-06-27,Casual viewers,0
2024-06-28,Casual viewers,0
2024-06-29,Casual viewers,0
2024-06-30,Casual viewers,0
2024-07-01,Casual viewers,0
2024-07-02,Casual viewers,0
2024-07-03,Casual viewers,0
2024-07-04,Casual viewers,0
2024-07-05,Casual viewers,0
2024-07-06,Casual viewers,0
2024-07-07,Casual viewers,0
2024-07-08,Casual viewers,0
2024-07-09,Casual viewers,0
2024-07-10,Casual viewers,0
2024-07-11,Casual viewers,0
2024-07-12,Casual viewers,0
2024-07-13,Casual viewers,0
2024-07-14,Casual viewers,0
2024-07-15,Casual viewers,0
2024-07-16,Casual viewers,0
2024-07-17,Casual viewers,0
2024-07-18,Casual viewers,0
2024-07-19,Casual viewers,0
2024-07-20,Casual viewers,0
2024-07-21,Casual viewers,0
2024-07-22,Casual viewers,0
2024-07-23,Casual viewers,0
2024-07-24,Casual viewers,0
2024-07-25,Casual viewers,0
2024-07-26,Casual viewers,0
2024-07-27,Casual viewers,0
2024-07-28,Casual viewers,0
2024-07-29,Casual viewers,0
2024-07-30,Casual viewers,0
2024-07-31,Casual viewers,0
2024-08-01,Casual viewers,0
2024-08-02,Casual viewers,0
2024-08-03,Casual viewers,0
2024-08-04,Casual viewers,0
2024-08-05,Casual viewers,0
2024-08-06,Casual viewers,0
2024-08-07,Casual viewers,0
2024-08-08,Casual viewers,0
2024-08-09,Casual viewers,0
2024-08-10,Casual viewers,0
2024-08-11,Casual viewers,0
2024-08-12,Casual viewers,0
2024-08-13,Casual viewers,0
2024-08-14,Casual viewers,0
2024-08-15,Casual viewers,0
2024-08-16,Casual viewers,0
2024-08-17,Casual viewers,0
2024-08-18,Casual viewers,0
2024-08-19,Casual viewers,0
2024-08-20,Casual viewers,0
2024-08-21,Casual viewers,0
2024-08-22,Casual viewers,0
2024-08-23,Casual viewers,0
2024-08-24,Casual viewers,0
2024-08-25,Casual viewers,0
2024-08-26,Casual viewers,0
2024-08-27,Casual viewers,0
2024-08-28,Casual viewers,0
2024-08-29,Casual viewers,0
2024-08-30,Casual viewers,0
2024-08-31,Casual viewers,0
2024-09-01,Casual viewers,0
2024-09-02,Casual viewers,0
2024-09-03,Casual viewers,0
2024-09-04,Casual viewers,0
2024-09-05,Casual viewers,0
2024-09-06,Casual viewers,0
2024-09-07,Casual viewers,0
2024-09-08,Casual viewers,0
2024-09-09,Casual viewers,0
2024-09-10,Casual viewers,0
2024-09-11,Casual viewers,0
2024-09-12,Casual viewers,0
2024-09-13,Casual viewers,0
2024-09-14,Casual viewers,0
2024-09-15,Casual viewers,0
2024-09-16,Casual viewers,0
2024-09-17,Casual viewers,0
2024-09-18,Casual viewers,0
2024-09-19,Casual viewers,0
2024-09-20,Casual viewers,0
2024-09-21,Casual viewers,0
2024-09-22,Casual viewers,0
2024-09-23,Casual viewers,0
2024-09-24,Casual viewers,0
2024-09-25,Casual viewers,0
2024-09-26,Casual viewers,0
2024-09-27,Casual viewers,0
2024-09-28,Casual viewers,0
2024-09-29,Casual viewers,0
2024-09-30,Casual viewers,0
2024-10-01,Casual viewers,0
2024-10-02,Casual viewers,0
2024-10-03,Casual viewers,0
2024-10-04,Casual viewers,0
2024-10-05,Casual viewers,0
2024-10-06,Casual viewers,0
2024-10-07,Casual viewers,0
2024-10-08,Casual viewers,0
2024-10-09,Casual viewers,0
2024-10-10,Casual viewers,0
2024-10-11,Casual viewers,0
2024-10-12,Casual viewers,0
2024-10-13,Casual viewers,0
2024-10-14,Casual viewers,0
2024-10-15,Casual viewers,0
2024-10-16,Casual viewers,0
2024-10-17,Casual viewers,0
2024-10-18,Casual viewers,0
2024-10-19,Casual viewers,0
2024-10-20,Casual viewers,0
2024-10-21,Casual viewers,0
2024-10-22,Casual viewers,0
2024-10-23,Casual viewers,0
2024-10-24,Casual viewers,0
2024-10-25,Casual viewers,0
2024-10-26,Casual viewers,0
2024-10-27,Casual viewers,0
2024-10-28,Casual viewers,0
2024-10-29,Casual viewers,0
2024-10-30,Casual viewers,0
2024-10-31,Casual viewers,0
2024-11-01,Casual viewers,0
2024-11-02,Casual viewers,0
2024-11-03,Casual viewers,0
2024-11-04,Casual viewers,0
2024-11-05,Casual viewers,0
2024-11-06,Casual viewers,0
2024-11-07,Casual viewers,0
2024-11-08,Casual viewers,0
2024-11-09,Casual viewers,0
2024-11-10,Casual viewers,0
2024-11-11,Casual viewers,0
2024-11-12,Casual viewers,0
2024-11-13,Casual viewers,0
2024-11-14,Casual viewers,0
2024-11-15,Casual viewers,0
2024-11-16,Casual viewers,0
2024-11-17,Casual viewers,0
2024-11-18,Casual viewers,0
2024-11-19,Casual viewers,0
2024-11-20,Casual viewers,0
2024-11-21,Casual viewers,0
2024-11-22,Casual viewers,0
2024-11-23,Casual viewers,0
2024-11-24,Casual viewers,0
2024-11-25,Casual viewers,0
2024-11-26,Casual viewers,0
2024-11-27,Casual viewers,0
2024-11-28,Casual viewers,0
2024-11-29,Casual viewers,0
2024-11-30,Casual viewers,0
2024-12-01,Casual viewers,0
2024-12-02,Casual viewers,0
2024-12-03,Casual viewers,0
2024-12-04,Casual viewers,0
2024-12-05,Casual viewers,0
2024-12-06,Casual viewers,0
2024-12-07,Casual viewers,0
2024-12-08,Casual viewers,0
2024-12-09,Casual viewers,0
2024-12-10,Casual viewers,0
2024-12-11,Casual viewers,0
2024-12-12,Casual viewers,0
2024-12-13,Casual viewers,0
2024-12-14,Casual viewers,0
2024-12-15,Casual viewers,0
2024-12-16,Casual viewers,0
2024-12-17,Casual viewers,0
2024-12-18,Casual viewers,0
2024-12-19,Casual viewers,0
2024-12-20,Casual viewers,0
2024-12-21,Casual viewers,0
2024-12-22,Casual viewers,0
2024-12-23,Casual viewers,0
2024-12-24,Casual viewers,0
2024-12-25,Casual viewers,0
2024-12-26,Casual viewers,0
2024-12-27,Casual viewers,0
2024-12-28,Casual viewers,0
2024-12-29,Casual viewers,0
2024-12-30,Casual viewers,0
2024-12-31,Casual viewers,0
2025-01-01,Casual viewers,0
2025-01-02,Casual viewers,0
2025-01-03,Casual viewers,0
2025-01-04,Casual viewers,0
2025-01-05,Casual viewers,0
2025-01-06,Casual viewers,0
2025-01-07,Casual viewers,0
2025-01-08,Casual viewers,0
2025-01-09,Casual viewers,0
2025-01-10,Casual viewers,0
2025-01-11,Casual viewers,0
2025-01-12,Casual viewers,0
2025-01-13,Casual viewers,0
2025-01-14,Casual viewers,0
2025-01-15,Casual viewers,0
2025-01-16,Casual viewers,0
2025-01-17,Casual viewers,0
2025-01-18,Casual viewers,0
2025-01-19,Casual viewers,0
2025-01-20,Casual viewers,0
2025-01-21,Casual viewers,0
2025-01-22,Casual viewers,0
2025-01-23,Casual viewers,0
2025-01-24,Casual viewers,0
2025-01-25,Casual viewers,0
2025-01-26,Casual viewers,0
2025-01-27,Casual viewers,0
2025-01-28,Casual viewers,0
2025-01-29,Casual viewers,0
2025-01-30,Casual viewers,0
2025-01-31,Casual viewers,0
2025-02-01,Casual viewers,0
2025-02-02,Casual viewers,0
2025-02-03,Casual viewers,0
2025-02-04,Casual viewers,0
2025-02-05,Casual viewers,0
2025-02-06,Casual viewers,0
2025-02-07,Casual viewers,0
2025-02-08,Casual viewers,0
2025-02-09,Casual viewers,0
2025-02-10,Casual viewers,0
2025-02-11,Casual viewers,0
2025-02-12,Casual viewers,0
2025-02-13,Casual viewers,0
2025-02-14,Casual viewers,0
2025-02-15,Casual viewers,0
2025-02-16,Casual viewers,0
2025-02-17,Casual viewers,0
2025-02-18,Casual viewers,0
2025-02-19,Casual viewers,0
2025-02-20,Casual viewers,0
2025-02-21,Casual viewers,0
2025-02-22,Casual viewers,0
2025-02-23,Casual viewers,0
2025-02-24,Casual viewers,0
2025-02-25,Casual viewers,0
2025-02-26,Casual viewers,0
2025-02-27,Casual viewers,0
2025-02-28,Casual viewers,0
2025-03-01,Casual viewers,0
2025-03-02,Casual viewers,0
2025-03-03,Casual viewers,0
2025-03-04,Casual viewers,0
2025-03-05,Casual viewers,0
2025-03-06,Casual viewers,0
2025-03-07,Casual viewers,0
2025-03-08,Casual viewers,0
2025-03-09,Casual viewers,0
2025-03-10,Casual viewers,0
2025-03-11,Casual viewers,0
2025-03-12,Casual viewers,0
2025-03-13,Casual viewers,0
2025-03-14,Casual viewers,0
2025-03-15,Casual viewers,0
2025-03-16,Casual viewers,0
2025-03-17,Casual viewers,1
2025-03-18,Casual viewers,0
2025-03-19,Casual viewers,0
2025-03-20,Casual viewers,3
2025-03-21,Casual viewers,0
2025-03-22,Casual viewers,1
2025-03-23,Casual viewers,2
2025-03-24,Casual viewers,3
2025-03-25,Casual viewers,0
